"PROD_ID","dia","qty","preco","hora","mes","semana","dia_da_semana_num","C1","C2","C3","C4","C5","C6"
"P1",259,15,1499,8,9,37,3,1499,1499,NA,NA,1424.05,NA
"P2",196,71,699.9,8,7,28,3,NA,NA,648.9,689,NA,749
"P2",196,71,699.9,8,7,28,3,NA,NA,648.9,689,NA,749
"P2",196,71,699.9,8,7,28,3,699,699,688.9,689,NA,689
"P2",199,39,699.9,20,7,28,6,685.02,698.9,688.9,689,NA,689
"P2",199,39,699.9,14,7,28,6,664.05,698.9,688.9,689,NA,689
"P2",199,39,699.9,14,7,28,6,597.64,629.01,688.9,689,NA,689
"P2",199,39,699.9,20,7,28,6,NA,NA,697.9,689,NA,897.37
"P2",199,39,699.9,20,7,28,6,616.52,629.01,688.9,689,NA,689
"P2",203,49,719.89,8,7,29,3,699,688.9,654.46,659.9,NA,689
"P2",203,49,719.89,20,7,29,3,NA,NA,624.44,659.9,NA,897.37
"P2",203,49,719.89,20,7,29,3,NA,NA,624.44,659.9,NA,897.37
"P2",204,42,719.89,8,7,29,4,NA,NA,657.3,659.9,NA,899
"P1",255,11,1499,20,9,36,6,1499,1499,NA,NA,1424.05,1599.9
"P1",284,7,1499,8,10,40,7,1319.12,1499,1319.12,NA,1349.1,NA
"P1",221,19,1499,20,8,31,7,1425.9,1425.9,NA,NA,1424.05,NA
"P1",222,13,1499,8,8,32,1,1425.9,1425.9,1499,NA,1499,NA
"P1",221,19,1499,8,8,31,7,1425.9,1425.9,NA,NA,1424.05,NA
"P1",169,24,1494.585,20,6,24,4,1349.1,1399,1259.1,NA,1499,NA
"P1",175,11,1499,8,6,25,3,1231.12,1231.12,1231.12,NA,1424.05,NA
"P1",175,11,1499,8,6,25,3,1231.12,1231.12,1231.12,NA,1499,NA
"P2",154,44,769,20,6,22,3,629.1,641.9,699,689,NA,729
"P2",154,44,769,20,6,22,3,629.1,577.71,629.1,689,NA,729
"P2",154,44,769,8,6,22,3,NA,NA,629.1,664.99,695.13,729
"P2",154,44,769,8,6,22,3,699,641.9,699,664.99,NA,729
"P2",154,44,769,20,6,22,3,NA,NA,577.71,689,695.13,728.99
"P2",157,23,749,8,6,22,6,713.99,703.86,609.8,659,NA,729
"P2",157,23,749,8,6,22,6,NA,NA,577.71,659,695.13,729
"P2",157,23,749,8,6,22,6,NA,NA,609.8,659,799,729
"P2",157,23,749,8,6,22,6,713.99,666.81,577.71,659,NA,729
"P2",158,12,749,20,6,22,7,719.1,703.86,674.4,659,NA,729
"P2",158,12,749,20,6,22,7,719.1,666.81,638.91,659,NA,729
"P2",162,46,713.9,20,6,23,4,629.1,629.1,629.01,659,NA,599
"P1",243,1,1499,8,8,35,1,1499,1499,NA,NA,1499,NA
"P1",230,9,1499,8,8,33,2,1424.9,1424.9,NA,NA,1424.05,NA
"P1",286,5,1499,8,10,41,2,1499,1499,1499,NA,1499,NA
"P1",232,6,1431.545,8,8,33,4,1499,1499,1499,NA,1499,NA
"P1",235,1,1349.1,8,8,33,7,1319.12,1319.12,1319.12,NA,1424.05,NA
"P1",235,1,1349.1,20,8,33,7,1499,1499,NA,NA,1424.05,NA
"P2",162,46,713.9,20,6,23,4,NA,NA,629.01,659,799,599
"P2",164,40,699.9,8,6,23,6,629.1,629.1,584.01,649,NA,699
"P2",164,40,699.9,8,6,23,6,NA,NA,584.01,649,695.13,699
"P2",164,40,699.9,8,6,23,6,NA,NA,648.9,649,799,699
"P2",164,40,699.9,8,6,23,6,699,699,648.9,649,NA,699
"P2",165,37,713.99,8,6,23,7,NA,NA,698.89,649,799,699
"P2",165,37,713.99,8,6,23,7,NA,NA,698.89,649,695.13,699
"P2",174,281,649,8,6,25,2,629.1,629.1,610.11,574.11,NA,699
"P2",166,61,713.77,20,6,24,1,NA,NA,678.89,679,799,679
"P1",178,8,1494.585,20,6,25,6,NA,NA,1259.1,NA,1424.05,NA
"P1",190,11,1499,20,7,27,4,1429.9,1429.9,NA,NA,1424.05,NA
"P1",191,10,1499,8,7,27,5,1429.9,1429.9,NA,NA,1499,NA
"P1",184,12,1499,8,7,26,5,1466.9,1466.9,NA,NA,1499,NA
"P1",185,9,1499,20,7,26,6,1329.05,1464.9,NA,NA,1499,NA
"P1",184,12,1499,20,7,26,5,1399,1464.9,1399,NA,1499,NA
"P1",187,14,1499,20,7,27,1,1452.9,1452.9,NA,NA,1424.05,NA
"P1",194,18,1499,8,7,28,1,1429.9,1429.9,NA,NA,1499,NA
"P1",193,10,1499,20,7,27,7,1429.9,1429.9,NA,NA,1424.05,NA
"P2",172,83,678.9,8,6,24,7,NA,NA,618.21,698,NA,699.9
"P2",171,95,678.96,20,6,24,6,629.1,629.1,611.01,698,NA,709
"P2",172,83,678.9,8,6,24,7,NA,NA,618.21,628.2,NA,699.9
"P2",172,83,678.9,8,6,24,7,629.1,629.1,611.01,698,NA,709
"P2",219,46,685.98,8,8,31,5,771,771,771,789.57,NA,852.27
"P2",218,99,686.97,8,8,31,4,699,699,699,604.41,NA,852.27
"P2",219,46,685.98,8,8,31,5,771,771,771,849,NA,852.27
"P2",224,41,683,20,8,32,3,699.98,699.98,699.98,799,NA,729
"P1",196,15,1499,20,7,28,3,1499,1398.9,1499,NA,1499,NA
"P1",196,15,1499,20,7,28,3,1349.1,1398.9,1499,NA,1424.05,NA
"P1",197,15,1499,8,7,28,4,1398.9,1398.9,NA,NA,1499,NA
"P1",197,15,1499,8,7,28,4,1398.9,1398.9,NA,NA,1424.05,NA
"P1",215,19,1499,20,8,31,1,1349.1,1349.1,1499,NA,1424.05,NA
"P1",204,18,1499,8,7,29,4,1349.1,1322.12,1499,NA,1424.05,NA
"P1",211,32,1499,8,7,30,4,1425.9,1499,1499,NA,1499,NA
"P1",211,32,1499,8,7,30,4,1425.9,1349.1,1499,NA,1424.05,NA
"P1",226,14,1499,8,8,32,5,1424.9,1499,1499,NA,1499,NA
"P1",207,9,1499,20,7,29,7,1424.05,1395.57,1424.05,NA,1499,NA
"P1",208,15,1499,20,7,30,1,1322.12,1425.9,1499,NA,1424.05,NA
"P1",237,5,1349.1,20,8,34,2,1499,1499,NA,NA,1499,NA
"P1",236,2,1349.1,20,8,34,1,1319.12,1319.12,1319.12,NA,1424.05,NA
"P2",240,53,688,20,8,34,5,599,599,599,799,NA,852.27
"P2",241,43,683.9,20,8,34,6,599,599,599,799,NA,852.27
"P2",241,43,683.9,20,8,34,6,NA,NA,539.1,639.2,NA,689.9
"P2",241,43,683.9,20,8,34,6,NA,NA,599,719.1,NA,689.9
"P2",242,59,679,8,8,34,7,NA,NA,539.1,639.2,NA,689.9
"P2",228,44,680.99,20,8,32,7,NA,NA,677.98,719.1,NA,699
"P2",228,44,680.99,20,8,32,7,674.92,674.9,674.9,799,NA,729
"P2",245,1319,610,8,9,35,3,NA,NA,599,799,NA,689.9
"P2",230,1360,610,8,8,33,2,718.99,718.99,718.99,799,NA,698.9
"P1",211,32,1499,20,7,30,4,1499,1499,1499,NA,1499,NA
"P2",229,102,678.995,20,8,33,1,719.89,719.89,719,799,NA,698.9
"P2",230,1360,610,20,8,33,2,NA,NA,688,719.1,NA,699
"P2",176,1133,649,20,6,25,4,NA,NA,513.81,602.1,NA,739
"P2",176,1133,649,20,6,25,4,NA,NA,570.9,602.1,NA,739
"P2",202,56,708.99,8,7,29,2,629.1,645,645,623.9,NA,689
"P2",203,49,719.89,8,7,29,3,NA,NA,663,659.9,NA,897.37
"P2",183,52,719.9,8,7,26,4,NA,NA,698.9,699,NA,699
"P2",183,52,719.9,8,7,26,4,NA,NA,698.9,699,NA,699
"P2",183,52,719.9,20,7,26,4,698.89,699,629.43,699,NA,649
"P2",184,45,719,8,7,26,5,NA,NA,648.9,664.05,NA,649
"P2",183,52,719.9,20,7,26,4,NA,NA,698.89,664.05,NA,649
"P2",180,868,649,20,6,26,1,648.9,648.9,648.9,698,NA,739
"P2",180,868,649,20,6,26,1,NA,NA,584.01,628.2,NA,739
"P2",180,868,649,8,6,26,1,NA,NA,584.01,628.2,NA,739
"P2",180,868,649,20,6,26,1,NA,NA,584.01,628.2,NA,739
"P1",212,15,1499,20,7,30,5,1349.1,1349.1,1499,NA,1424.05,NA
"P1",213,19,1499,20,8,30,6,1349.1,1349.1,1499,NA,1424.05,NA
"P1",216,31,1499,20,8,31,2,1349.1,1349.1,1499,NA,1424.05,NA
"P1",216,31,1499,8,8,31,2,1349.1,1349.1,1499,NA,1424.05,NA
"P1",216,31,1499,20,8,31,2,1499,1499,1499,NA,1499,NA
"P1",214,16,1499,20,8,30,7,1349.1,1349.1,1499,NA,1424.05,NA
"P1",214,16,1499,20,8,30,7,1499,1499,1499,NA,1499,NA
"P2",188,410,676.67,8,7,27,2,584.1,584.1,584.1,616.55,NA,649
"P2",190,103,707.9,8,7,27,4,NA,NA,649,699,NA,NA
"P2",189,432,676.67,20,7,27,3,649,584.1,648.9,699,NA,649
"P2",190,103,707.9,8,7,27,4,584.1,584.1,648.9,699,NA,NA
"P2",190,103,707.9,8,7,27,4,NA,NA,649,699,NA,NA
"P2",189,432,676.67,20,7,27,3,649,649,648.9,699,NA,649
"P2",192,138,683.05,20,7,27,6,NA,NA,678.9,649.9,NA,NA
"P2",192,138,683.05,20,7,27,6,608.6,608.6,608.6,649.9,NA,NA
"P2",192,138,683.05,20,7,27,6,547.74,547.74,608.6,649.9,NA,NA
"P2",195,59,699.9,20,7,28,2,NA,NA,648.9,689,NA,649
"P2",199,39,699.9,14,7,28,6,NA,NA,697.9,689,NA,897.37
"P2",199,39,699.9,20,7,28,6,NA,NA,697.9,689,NA,897.37
"P2",154,44,769,20,6,22,3,NA,NA,641.9,689,799,728.99
"P2",154,44,769,8,6,22,3,629.1,577.71,629.1,664.99,NA,729
"P2",168,69,708.99,8,6,24,3,698.89,698.89,698.89,649,NA,709
"P2",168,69,708.99,8,6,24,3,NA,NA,688.89,649,NA,689.9
"P2",168,69,708.99,8,6,24,3,NA,NA,688.89,649,NA,689.9
"P2",168,69,708.99,8,6,24,3,698.89,698.89,698.89,649,NA,709
"P2",168,69,708.99,20,6,24,3,NA,NA,688.89,649,NA,689.9
"P2",155,51,718,20,6,22,4,NA,NA,641.9,629,799,728.99
"P2",155,51,718,20,6,22,4,629.1,629.1,577.71,629,NA,729
"P2",156,44,718,20,6,22,5,714.99,666.81,577.71,659,NA,729
"P2",156,44,718,20,6,22,5,714.99,703.86,641.9,659,NA,729
"P2",171,95,678.96,20,6,24,6,629.1,629.1,611.01,628.2,NA,709
"P2",162,46,713.9,8,6,23,4,629.1,629.1,629.01,669,NA,699
"P2",162,46,713.9,20,6,23,4,NA,NA,629.01,669,695.13,599
"P2",174,281,649,8,6,25,2,NA,NA,615.51,574.11,NA,699.9
"P2",163,34,728.9,20,6,23,5,699,699,648.9,649,NA,649
"P2",163,34,728.9,20,6,23,5,629.1,629.1,584.01,649,NA,649
"P2",164,40,699.9,20,6,23,6,NA,NA,698.89,649,799,699
"P2",166,61,713.77,8,6,24,1,688.99,688.99,688.99,679,NA,699
"P2",166,61,713.77,8,6,24,1,688.99,688.99,688.99,679,NA,699
"P2",166,61,713.77,8,6,24,1,NA,NA,688.99,649,799,699
"P2",166,61,713.77,8,6,24,1,NA,NA,688.99,649,695.13,699
"P1",217,31,1499,20,8,31,3,1425.9,1349.1,1499,NA,1424.05,NA
"P1",217,31,1499,8,8,31,3,1499,1499,1499,NA,1499,NA
"P1",217,31,1499,8,8,31,3,1349.1,1349.1,1499,NA,1424.05,NA
"P2",219,46,685.98,8,8,31,5,NA,NA,688.99,649.9,NA,699
"P2",219,46,685.98,20,8,31,5,771,771,771,849,NA,852.27
"P2",219,46,685.98,8,8,31,5,NA,NA,688.99,590.47,NA,699
"P2",218,99,686.97,20,8,31,4,772,772,772,604.41,NA,852.27
"P2",218,99,686.97,20,8,31,4,772,772,772,649.9,NA,852.27
"P2",224,41,683,20,8,32,3,699.98,699.98,699.98,799,NA,729
"P2",224,41,683,20,8,32,3,NA,NA,678.35,799,NA,699
"P2",244,1302,610,8,9,35,2,685.96,685.96,685.96,799,NA,852.27
"P1",239,3,1499,8,8,34,4,1424.9,1499,1499,NA,1499,NA
"P1",238,3,1499,20,8,34,3,1499,1499,NA,NA,1499,NA
"P1",239,3,1499,20,8,34,4,1499,1499,NA,NA,1499,NA
"P1",283,9,1499,20,10,40,6,1499,1499,1499,NA,1499,NA
"P2",241,43,683.9,20,8,34,6,539.1,539.1,539.1,719.1,NA,852.27
"P2",226,56,681,20,8,32,5,674.9,674.9,674.9,799,NA,729
"P2",228,44,680.99,8,8,32,7,NA,NA,677.98,719.1,NA,699
"P2",229,102,678.995,8,8,33,1,NA,NA,677.97,799,NA,699
"P2",231,3549,610,8,8,33,3,NA,NA,518.5,799,NA,699
"P2",231,3549,610,20,8,33,3,610,673.99,610,799,NA,799
"P2",231,3549,610,8,8,33,3,549,549,549,799,NA,698.9
"P2",232,1938,610,8,8,33,4,673.99,673.99,673.99,799,NA,799
"P2",177,936,649,8,6,25,5,NA,NA,629.1,649.9,NA,699.9
"P2",177,936,649,8,6,25,5,NA,NA,699,649.9,NA,699.9
"P2",176,1133,649,8,6,25,4,629.1,629.1,571.03,669,NA,699
"P2",176,1133,649,8,6,25,4,629.1,629.1,571.03,669,NA,699
"P2",176,1133,649,8,6,25,4,NA,NA,571.03,602.1,NA,739
"P1",283,9,1499,20,10,40,6,1319.12,1499,1319.12,NA,1349.1,NA
"P1",285,9,1499,20,10,41,1,1499,1499,1499,NA,1499,NA
"P1",266,9,1499,8,9,38,3,1499,1499,1499,NA,1499,NA
"P2",176,1133,649,8,6,25,4,NA,NA,571.03,602.1,NA,739
"P2",180,868,649,8,6,26,1,NA,NA,584.01,628.2,NA,739
"P2",186,15,729,20,7,26,7,NA,NA,663,699,NA,969
"P2",186,15,729,20,7,26,7,NA,NA,663,699,NA,969
"P2",186,15,729,8,7,26,7,698.89,699,677.9,699,NA,739
"P2",186,15,729,20,7,26,7,698.89,699,664.05,699,NA,739
"P2",189,432,676.67,20,7,27,3,NA,NA,649,699,NA,739
"P1",282,11,1499,20,10,40,5,1499,1499,1499,NA,1499,NA
"P1",282,11,1499,20,10,40,5,1319.12,1499,1319.12,NA,1349.1,NA
"P2",191,68,683.05,8,7,27,5,629.1,629.1,648.9,699,NA,NA
"P2",191,68,683.05,20,7,27,5,689,689,648.9,649.9,NA,NA
"P2",192,138,683.05,20,7,27,6,NA,NA,678.9,649.9,NA,NA
"P2",195,59,699.9,20,7,28,2,NA,NA,648.9,689,NA,649
"P2",194,81,699.9,20,7,28,1,689,688.99,648.9,649.9,NA,689
"P2",194,81,699.9,20,7,28,1,620.1,688.99,648.9,649.9,NA,689
"P2",195,59,699.9,8,7,28,2,689,689,648.9,689,NA,689
"P2",199,39,699.9,14,7,28,6,NA,NA,697.9,689,NA,897.37
"P2",203,49,719.89,8,7,29,3,NA,NA,663,659.9,NA,897.37
"P2",203,49,719.89,8,7,29,3,629.1,620.01,654.46,659.9,NA,689
"P2",167,54,713.73,20,6,24,2,698.89,698.89,698.89,665,NA,709
"P2",171,95,678.96,20,6,24,6,NA,NA,618.21,628.2,NA,699.9
"P1",268,9,1499,20,9,38,5,1319.12,1319.12,1319.12,NA,1424.05,NA
"P1",266,9,1499,20,9,38,3,1499,1499,1499,NA,1499,NA
"P1",271,19,1499,8,9,39,1,1319.12,1319.12,1319.12,NA,1424.05,NA
"P1",271,19,1499,20,9,39,1,1319.12,1319.12,1319.12,NA,1424.05,NA
"P1",272,15,1499,8,9,39,2,1499,1499,1499,NA,1499,NA
"P1",272,15,1499,20,9,39,2,1319.12,1499,1319.12,NA,1424.05,NA
"P1",272,15,1499,20,9,39,2,1499,1499,1499,NA,1499,NA
"P1",273,29,1499,8,9,39,3,1319.12,1499,1319.12,NA,1424.05,NA
"P2",174,281,649,8,6,25,2,NA,NA,615.51,659.9,NA,699.9
"P2",174,281,649,8,6,25,2,629.1,629.1,610.11,659.9,NA,699
"P2",183,52,719.9,8,7,26,4,698.95,698.95,677.9,699,NA,699
"P2",182,70,689.9,20,7,26,3,664.05,664.05,677.9,699,NA,699
"P2",217,76,687.99,20,8,31,3,699,698.99,699,604.41,NA,852.27
"P2",218,99,686.97,8,8,31,4,NA,NA,689.9,604.41,NA,699
"P2",218,99,686.97,8,8,31,4,699,699,699,649.9,NA,852.27
"P2",217,76,687.99,20,8,31,3,699,698.99,699,649.9,NA,852.27
"P2",244,1302,610,8,9,35,2,685.96,685.96,685.96,719.1,NA,852.27
"P2",236,71,697.84,8,8,34,1,674.88,674.88,699,799,NA,852.27
"P2",242,59,679,8,8,34,7,539.1,539.1,539.1,719.1,NA,852.27
"P1",268,9,1499,8,9,38,5,NA,1499,1499,NA,1499,NA
"P2",229,102,678.995,20,8,33,1,NA,NA,677.97,719.1,NA,699
"P2",232,1938,610,8,8,33,4,NA,NA,549,799,NA,799
"P2",231,3549,610,8,8,33,3,610,610,610,799,NA,698.9
"P2",231,3549,610,20,8,33,3,549,673.99,549,799,NA,799
"P2",231,3549,610,8,8,33,3,NA,NA,518.5,799,NA,699
"P2",236,71,697.84,8,8,34,1,NA,NA,698.69,799,NA,NA
"P2",179,28,709,20,6,25,7,698.95,664.05,698.95,698,NA,739
"P2",180,868,649,8,6,26,1,629.1,629.1,584.01,698,NA,739
"P2",180,868,649,8,6,26,1,664.05,664.05,616.46,698,NA,739
"P1",268,9,1499,20,9,38,5,1499,1499,1499,NA,1499,NA
"P1",269,8,1499,8,9,38,6,NA,1499,1499,NA,1499,NA
"P1",265,9,1499,20,9,38,2,1499,1499,1499,NA,1499,NA
"P1",265,9,1499,20,9,38,2,1319.12,1319.12,1319.12,NA,1424.05,NA
"P1",266,9,1499,8,9,38,3,1319.12,1319.12,1319.12,NA,1424.05,NA
"P1",267,19,1499,20,9,38,4,1319.12,1319.12,1319.12,NA,1424.05,NA
"P1",269,8,1499,8,9,38,6,NA,1319.12,1319.12,NA,1424.05,NA
"P1",272,15,1499,8,9,39,2,1319.12,1319.12,1319.12,NA,1424.05,NA
"P2",186,15,729,20,7,26,7,698.89,699,664.05,699,NA,739
"P2",189,432,676.67,20,7,27,3,NA,NA,649,699,NA,739
"P2",192,138,683.05,8,7,27,6,NA,NA,697.9,649.9,NA,NA
"P2",192,138,683.05,8,7,27,6,NA,NA,697.9,649.9,NA,NA
"P2",192,138,683.05,8,7,27,6,645,645,645,649.9,NA,NA
"P2",195,59,699.9,8,7,28,2,NA,NA,688.99,689,NA,749
"P2",194,81,699.9,8,7,28,1,NA,NA,697.9,649.9,NA,NA
"P2",195,59,699.9,20,7,28,2,699,699,688.9,689,NA,689
"P1",271,19,1499,8,9,39,1,1499,1499,1499,NA,1499,NA
"P2",198,38,704.45,20,7,28,5,629.1,629.01,675.9,689,NA,729
"P2",239,50,691.515,8,8,34,4,NA,NA,679.15,799,NA,NA
"P2",205,67,692.55,20,7,29,5,NA,NA,629.85,584.91,NA,NA
"P2",206,16,729,8,7,29,6,NA,NA,663,552.41,NA,NA
"P2",202,56,708.99,20,7,29,2,622.81,607.61,654.46,659.9,NA,689
"P2",208,52,719.9,20,7,30,1,578.17,584.01,642.51,604.41,NA,NA
"P2",206,16,729,20,7,29,6,NA,NA,605.29,654.55,NA,NA
"P2",207,9,729,8,7,29,7,669,669,669,689,NA,679
"P2",209,39,728.98,8,7,30,2,NA,NA,663,649.9,NA,NA
"P1",273,29,1499,20,9,39,3,1319.12,1499,1319.12,NA,1424.05,NA
"P2",210,241,664.05,20,7,30,3,NA,NA,646,649.9,NA,729
"P2",209,39,728.98,8,7,30,2,658.9,658.9,698.9,649.9,NA,NA
"P2",216,88,688.99,8,8,31,2,NA,NA,617.4,604.41,NA,NA
"P2",215,48,707.9,20,8,31,1,NA,NA,617.4,649.9,NA,NA
"P2",215,48,707.9,20,8,31,1,NA,NA,617.4,604.41,NA,NA
"P2",211,541,664.05,20,7,30,4,664,593.21,664,604.41,NA,1089
"P2",212,464,664.05,8,7,30,5,663,659.12,663,649.9,NA,1089
"P2",211,541,664.05,8,7,30,4,664,584.91,664,604.41,NA,679
"P2",213,87,699.9,10,8,30,6,NA,NA,584.36,604.41,NA,879
"P1",274,32,1499,8,10,39,4,1319.12,1499,1319.12,NA,1424.05,NA
"P1",276,18,1499,8,10,39,6,1499,1499,1499,NA,1499,NA
"P1",275,9,1499,20,10,39,5,1319.12,1499,1319.12,NA,1349.1,NA
"P1",275,9,1499,20,10,39,5,1499,1499,1499,NA,1499,NA
"P1",276,18,1499,8,10,39,6,1319.12,1499,1319.12,NA,1349.1,NA
"P1",277,18,1499,20,10,39,7,1319.12,1499,1319.12,NA,1349.1,NA
"P1",278,25,1499,8,10,40,1,1499,1499,1499,NA,1499,NA
"P2",214,11,709.9,20,8,30,7,659.11,659.11,659.11,604.41,NA,1089
"P2",214,11,709.9,20,8,30,7,659.11,659.11,659.11,649.9,NA,1089
"P2",212,464,664.05,20,7,30,5,589.06,589.06,659.11,604.41,NA,1089
"P2",213,87,699.9,20,8,30,6,NA,NA,584.36,604.41,NA,899
"P2",213,87,699.9,20,8,30,6,NA,NA,584.36,649.9,NA,899
"P2",213,87,699.9,20,8,30,6,659.11,659.11,659.11,649.9,NA,NA
"P2",215,48,707.9,20,8,31,1,584.91,584.91,699,604.41,NA,1089
"P2",237,62,697.73,8,8,34,2,699,699,739,799,NA,852.27
"P2",237,62,697.73,8,8,34,2,699,699,739,703.12,NA,852.27
"P2",236,71,697.84,20,8,34,1,NA,NA,679.15,799,NA,NA
"P2",237,62,697.73,8,8,34,2,NA,NA,679.15,799,NA,NA
"P2",237,62,697.73,8,8,34,2,NA,NA,679.15,703.12,NA,NA
"P1",279,25,1499,8,10,40,2,1319.12,1499,1319.12,NA,1349.1,NA
"P1",278,25,1499,20,10,40,1,1319.12,1499,1319.12,NA,1349.1,NA
"P1",278,25,1499,20,10,40,1,1499,1499,1499,NA,1499,NA
"P1",279,25,1499,20,10,40,2,1499,1499,1499,NA,1499,NA
"P1",279,25,1499,8,10,40,2,1499,1499,1499,NA,1499,NA
"P1",280,24,1499,8,10,40,3,1499,1499,1499,NA,1499,NA
"P1",283,9,1499,8,10,40,6,1319.12,1499,1319.12,NA,1349.1,NA
"P1",280,24,1499,20,10,40,3,1319.12,1499,1319.12,NA,1349.1,NA
"P2",214,11,709.9,8,8,30,7,NA,NA,597.4,649.9,NA,899
"P2",214,11,709.9,20,8,30,7,NA,NA,624.71,649.9,NA,899
"P2",213,87,699.9,10,8,30,6,654.51,654.51,659.11,649.9,NA,1089
"P2",214,11,709.9,8,8,30,7,659.11,659.11,659.11,649.9,NA,NA
"P2",266,100,665.85,20,9,38,3,549,549,566.1,799.9,NA,749.9
"P2",171,95,678.96,8,6,24,6,NA,NA,610.11,698,NA,699.9
"P2",171,95,678.96,8,6,24,6,629.1,629.1,611.01,628.2,NA,709
"P2",171,95,678.96,8,6,24,6,629.1,629.1,611.01,698,NA,709
"P2",171,95,678.96,20,6,24,6,NA,NA,618.21,698,NA,699.9
"P1",278,25,1499,8,10,40,1,1319.12,1499,1319.12,NA,1349.1,NA
"P1",266,9,1499,20,9,38,3,1319.12,1319.12,1319.12,NA,1424.05,NA
"P2",173,134,678.78,20,6,25,1,NA,NA,615.51,645.82,NA,699.9
"P2",232,1938,610,20,8,33,4,610,610,610,799,NA,799
"P2",233,129,675.9,20,8,33,5,NA,NA,518.5,799,NA,699
"P1",267,19,1499,20,9,38,4,1499,1499,1499,NA,1499,NA
"P1",271,19,1499,20,9,39,1,1499,1499,1499,NA,1499,NA
"P1",273,29,1499,8,9,39,3,1499,1499,1499,NA,1499,NA
"P1",273,29,1499,20,9,39,3,1499,1499,1499,NA,1499,NA
"P2",232,1938,610,20,8,33,4,549,549,549,799,NA,799
"P2",236,71,697.84,20,8,34,1,674.88,699,699,703.12,NA,852.27
"P1",286,5,1499,20,10,41,2,1499,1499,1499,NA,1499,NA
"P1",286,5,1499,20,10,41,2,1319.12,1499,1319.12,NA,1349.1,NA
"P2",236,71,697.84,20,8,34,1,NA,NA,679.15,703.12,NA,NA
"P2",236,71,697.84,20,8,34,1,674.88,699,699,799,NA,852.27
"P1",274,32,1499,8,10,39,4,1499,1499,1499,NA,1499,NA
"P2",235,61,697.87,20,8,33,7,NA,NA,679.15,719.1,NA,NA
"P2",234,78,697.98,8,8,33,6,673,672.99,673,799,NA,698.9
"P2",235,61,697.87,20,8,33,7,674.88,674.88,674.88,799,NA,852.27
"P2",236,71,697.84,8,8,34,1,NA,NA,698.69,799,NA,NA
"P2",236,71,697.84,8,8,34,1,674.88,674.88,699,799,NA,852.27
"P1",277,18,1499,20,10,39,7,1499,1499,1499,NA,1499,NA
"P1",275,9,1499,8,10,39,5,1319.12,1499,1319.12,NA,1424.05,NA
"P1",275,9,1499,8,10,39,5,1499,1499,1499,NA,1499,NA
"P1",276,18,1499,20,10,39,6,1319.12,1499,1319.12,NA,1349.1,NA
"P1",276,18,1499,20,10,39,6,1499,1499,1499,NA,1499,NA
"P2",238,55,692.81,8,8,34,3,698,693,693,799,NA,852.27
"P2",238,55,692.81,8,8,34,3,NA,NA,679.15,703.12,NA,NA
"P2",175,785,649,20,6,25,3,615.12,615.12,571.03,571.91,NA,699
"P2",182,70,689.9,20,7,26,3,664.05,664.05,677.9,699,NA,699
"P2",183,52,719.9,8,7,26,4,698.95,698.95,677.9,699,NA,699
"P2",200,42,699.9,20,7,28,7,684.92,698.9,688.9,689,NA,689
"P2",200,42,699.9,20,7,28,7,NA,NA,688.99,689,NA,897.37
"P2",179,28,709,20,6,25,7,698.95,629.1,698.95,698,NA,739
"P2",179,28,709,8,6,25,7,616.55,616.55,616.55,698,NA,739
"P2",179,28,709,20,6,25,7,NA,NA,584.01,628.2,NA,739
"P2",179,28,709,20,6,25,7,NA,NA,584.01,628.2,NA,739
"P2",187,53,709,8,7,27,1,NA,NA,663,699,NA,969
"P2",188,410,676.67,20,7,27,2,699,649,648.9,699,NA,649
"P2",189,432,676.67,8,7,27,3,NA,NA,675.9,699,NA,739
"P2",188,410,676.67,20,7,27,2,629.1,584.1,584.01,699,NA,649
"P2",189,432,676.67,8,7,27,3,NA,NA,675.9,699,NA,739
"P2",191,68,683.05,20,7,27,5,620.1,620.1,648.9,649.9,NA,NA
"P2",191,68,683.05,8,7,27,5,NA,NA,675.9,699,NA,NA
"P2",192,138,683.05,8,7,27,6,645,645,645,649.9,NA,NA
"P2",191,68,683.05,20,7,27,5,NA,NA,697.9,699,NA,NA
"P2",191,68,683.05,20,7,27,5,NA,NA,697.9,699,NA,NA
"P2",194,81,699.9,8,7,28,1,629.1,629.1,648.9,649.9,NA,NA
"P2",197,73,699.9,20,7,28,4,629.1,629.1,688.9,689,NA,689
"P1",284,7,1499,20,10,40,7,1499,1499,1499,NA,1499,NA
"P1",280,24,1499,8,10,40,3,1319.12,1499,1319.12,NA,1349.1,NA
"P2",198,38,704.45,8,7,28,5,629.1,629.1,688.9,689,NA,729
"P2",197,73,699.9,20,7,28,4,699,699,688.9,689,NA,689
"P2",198,38,704.45,20,7,28,5,699,698.9,675.9,689,NA,729
"P2",202,56,708.99,8,7,29,2,NA,NA,690.92,649.9,NA,897.37
"P2",202,56,708.99,20,7,29,2,NA,NA,656.37,659.9,NA,897.37
"P2",202,56,708.99,20,7,29,2,692.01,675.12,654.46,659.9,NA,689
"P2",202,56,708.99,20,7,29,2,NA,NA,656.37,659.9,NA,897.37
"P2",206,16,729,20,7,29,6,597.64,664.05,644.96,689,NA,679
"P2",205,67,692.55,20,7,29,5,NA,NA,629.85,649.9,NA,NA
"P2",208,52,719.9,8,7,30,1,NA,NA,663,689,NA,NA
"P2",205,67,692.55,20,7,29,5,597.64,664.05,644.96,584.91,NA,679
